COLUPC,PANID,WEEK,UNITS,OUTLET,DOLLARS,IRI_KEY,Panelist.Type,Combined.Pre.Tax.Income.of.HH,Family.Size,HH_RACE,Type.of.Residential.Possession,Age.Group.Applied.to.Male.HH,Education.Level.Reached.by.Male.HH,Occupation.Code.of.Male.HH,Male.Working.Hour.Code,Age.Group.Applied.to.Female.HH,Education.Level.Reached.by.Female.HH,Occupation.Code.of.Female.HH,Female.Working.Hour.Code,Number.of.Dogs,Number.of.Cats,Children.Group.Code,Marital.Status,Number.of.TVs.Used.by.HH,Number.of.TVs.Hooked.to.Cable,L3,L4,L5,VOL_EQ,COLOR,SIZE,ADDITIVES,NUMBER.OF.PLY,TYPE.OF.DISPENSER
13700031680,1189639,1129,1,MA,1.36,9979846,5,8,1,1,2,7,9,11,5,5,6,4,3,1,1,8,4,3,3,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3801233,1164,1,DR,1.05,651444,5,11,3,1,2,5,7,7,3,5,7,1,3,0,1,8,2,3,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1247825,1165,1,GR,1.39,648764,6,8,2,1,2,6,4,10,4,6,5,10,4,0,0,8,2,3,3,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1143677,1131,2,GR,2.78,213290,0,8,4,1,2,3,6,1,3,3,7,4,2,1,2,2,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1145805,1125,1,GR,1.49,248128,0,2,4,1,1,7,9,11,5,3,4,4,2,1,0,6,3,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3335679,1144,1,GR,1.25,257006,6,11,2,1,2,5,7,3,3,4,5,2,3,0,0,8,2,4,4,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1222810,1150,1,GR,1.39,213290,0,4,1,1,2,7,9,11,5,6,5,10,4,0,0,8,1,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1121681,1121,1,GR,1.39,213290,0,6,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1407080,1155,1,GR,1.29,266596,0,2,1,1,1,4,4,7,3,7,9,11,5,0,0,8,5,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3308320,1147,1,GR,1.13,257871,6,5,2,1,2,6,5,10,4,6,4,10,4,0,0,8,2,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1316927,1131,1,GR,1.39,213290,0,6,4,1,1,7,9,11,5,3,4,7,3,0,0,8,1,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1228734,1131,1,GR,1.39,213290,0,6,1,1,2,7,9,11,5,5,5,5,3,1,1,8,3,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1186619,1133,1,GR,1.39,648764,6,5,2,1,2,6,7,10,4,5,6,13,1,1,3,8,2,2,1,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3338822,1156,2,GR,2.26,264075,6,11,2,1,2,5,8,13,1,5,8,1,3,1,0,8,2,3,3,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3130963,1150,1,GR,1.13,257871,6,6,1,0,2,0,0,0,0,7,9,11,5,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1214692,1142,1,GR,1.49,248128,6,7,5,1,1,4,5,6,3,4,5,4,3,1,1,8,2,3,3,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1105965,1131,1,GR,1.39,648764,6,8,2,1,2,5,7,10,4,5,4,10,4,0,1,8,2,3,3,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1232165,1153,1,GR,1.39,213290,0,8,5,3,2,3,6,6,3,4,5,13,1,0,3,3,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1121681,1139,2,GR,2.78,213290,0,6,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3136804,1165,1,GR,1.25,257006,6,6,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,3,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1228825,1120,1,GR,1.39,213290,0,4,3,1,2,6,6,10,4,6,7,10,4,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3315523,1158,1,GR,1.13,264075,6,10,3,1,2,4,5,6,3,4,6,1,3,0,0,8,2,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1181602,1118,6,DR,5.94,8000583,0,4,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1121681,1116,1,GR,1.39,213290,0,6,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1140715,1114,1,GR,1.39,213290,0,9,3,1,2,4,4,0,3,3,6,8,2,0,0,2,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3801233,1164,1,DR,1.05,651444,5,11,3,1,2,5,7,7,3,5,7,1,3,0,1,8,2,3,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3397471,1149,1,GR,1.13,257871,6,12,2,1,2,6,8,1,3,5,8,1,3,0,3,8,2,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3138982,1156,1,GR,1.13,264075,6,12,3,1,2,5,7,1,3,4,7,1,2,1,0,3,2,1,1,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1316075,1149,1,GR,1.39,648764,6,7,3,1,2,5,4,4,3,4,6,1,3,0,2,8,2,1,1,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1196857,1119,1,GR,1.39,648764,0,11,3,1,2,5,5,7,3,5,7,1,3,1,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3818740,1146,2,GR,2.54,653776,5,11,2,1,2,5,6,1,3,5,7,1,3,1,0,8,2,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1304964,1124,1,GR,1.39,648764,0,12,4,1,2,4,4,2,3,4,4,2,3,1,0,1,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1230425,1157,2,GR,2.78,213290,0,6,1,1,1,7,9,11,5,6,4,10,4,0,0,8,3,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3831255,1122,1,GR,1.25,257871,6,6,1,1,2,7,9,11,5,4,4,9,3,0,0,8,1,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3817957,1120,2,GR,2.54,653776,6,8,2,1,2,3,5,4,3,3,5,6,3,1,0,8,2,3,1,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3138560,1156,2,GR,2.3,257871,6,4,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,1,1,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3119313,1145,2,GR,2.54,653776,6,6,5,1,1,3,6,8,3,2,6,13,1,1,0,2,2,3,3,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1140244,1114,1,GR,1.39,213290,0,7,1,1,1,7,9,11,5,3,5,1,3,0,4,8,5,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1109652,1150,1,GR,1.39,213290,0,7,2,1,2,6,4,2,3,6,6,13,1,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1247825,1157,1,GR,1.39,648764,6,8,2,1,2,6,4,10,4,6,5,10,4,0,0,8,2,3,3,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1121681,1126,1,GR,1.39,213290,0,6,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1228619,1122,2,DR,2,8003042,5,4,2,1,2,4,7,1,3,5,4,13,1,0,3,8,3,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1121681,1123,2,GR,2.98,248128,0,6,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1223958,1126,1,GR,1.39,648764,0,6,3,1,2,7,9,11,5,4,5,1,3,0,0,2,3,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1208538,1130,1,GR,1.39,648764,0,12,3,1,2,4,7,1,3,4,6,1,3,1,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1105965,1131,3,GR,4.17,648764,6,8,2,1,2,5,7,10,4,5,4,10,4,0,1,8,2,3,3,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1247825,1161,1,GR,1.39,648764,6,8,2,1,2,6,4,10,4,6,5,10,4,0,0,8,2,3,3,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3350140,1116,1,GR,1.25,257871,0,5,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1816249,1119,1,GR,1.39,213290,0,9,2,1,2,6,6,10,4,6,6,13,1,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1407460,1126,1,GR,1.49,248128,0,9,4,1,2,4,4,9,3,4,4,1,2,1,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3107417,1153,2,GR,2.26,257871,6,6,1,1,1,7,9,11,5,4,6,7,3,1,0,8,3,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3335679,1146,1,GR,1.25,257006,6,11,2,1,2,5,7,3,3,4,5,2,3,0,0,8,2,4,4,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3335679,1150,1,GR,1.25,257006,6,11,2,1,2,5,7,3,3,4,5,2,3,0,0,8,2,4,4,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1130203,1127,1,GR,1.39,213290,0,9,4,1,2,5,6,2,3,3,4,1,3,0,0,2,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1181214,1122,2,DR,2,650679,0,6,1,1,2,7,9,11,5,5,4,4,3,0,0,8,3,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3118760,1133,1,GR,1.25,264075,0,5,4,1,1,3,7,7,3,2,7,3,2,0,0,2,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1182170,1128,1,GR,1.39,213290,5,6,2,1,2,6,2,10,4,6,4,10,4,0,0,8,2,1,1,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1230425,1127,1,GR,1.39,213290,0,6,1,1,1,7,9,11,5,6,4,10,4,0,0,8,3,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1121681,1134,2,GR,2.78,213290,0,6,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3312819,1153,1,GR,1.27,653776,5,9,4,1,2,4,4,5,3,5,8,1,3,0,0,8,2,4,1,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1201830,1130,2,GR,2.78,213290,6,6,2,1,2,5,3,10,4,5,4,4,3,0,0,8,2,3,3,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3833913,1149,1,GR,1.13,257871,6,12,4,1,2,4,8,1,3,4,7,2,3,0,0,3,2,4,4,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1143586,1132,1,GR,1.39,213290,0,11,6,1,2,3,7,13,1,2,7,2,3,1,0,4,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1139592,1154,1,GR,1.39,213290,0,7,3,1,1,7,9,11,5,3,5,1,3,0,0,6,1,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3121541,1153,1,GR,1.27,653776,0,9,3,1,2,3,7,5,3,3,7,1,3,1,0,2,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1311696,1154,1,GR,1.39,648764,0,11,2,1,2,4,7,1,3,4,6,4,2,1,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1114967,1131,1,GR,1.39,213290,0,10,3,1,2,5,5,3,3,5,5,1,3,1,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1232165,1128,1,GR,1.39,213290,0,8,5,3,2,3,6,6,3,4,5,13,1,0,3,3,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1249664,1131,1,GR,1.39,213290,0,7,1,1,1,7,9,11,5,6,7,1,3,0,0,8,1,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1200535,1165,1,GR,1.39,213290,0,6,1,1,2,7,9,11,5,4,5,1,3,1,0,8,1,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1228619,1117,1,DR,0.99,8003042,5,4,2,1,2,4,7,1,3,5,4,13,1,0,3,8,3,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3831255,1164,1,GR,1.15,257871,6,6,1,1,2,7,9,11,5,4,4,9,3,0,0,8,1,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1100412,1141,1,GR,1.49,248128,0,2,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3119016,1145,1,GR,1.13,257871,6,9,5,1,2,3,7,3,2,3,7,7,3,2,2,4,2,5,4,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1405902,1149,1,GR,1.39,213290,0,1,1,1,1,7,9,11,5,6,1,10,4,0,0,8,1,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1118992,1165,2,GR,2.78,213290,0,10,3,1,2,6,7,2,3,5,6,13,1,5,1,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1304816,1142,1,GR,1.49,248128,0,6,2,1,1,7,9,11,5,5,7,1,3,0,1,8,3,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1181214,1135,1,GR,1.39,213290,0,6,1,1,2,7,9,11,5,5,4,4,3,0,0,8,3,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1226928,1151,1,GR,1.39,248128,0,4,1,1,2,7,9,11,5,6,5,1,2,0,2,8,3,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3327395,1162,1,GR,1.15,257871,6,6,2,1,2,6,5,1,3,6,6,10,4,0,0,8,2,2,1,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3117606,1131,1,GR,1.25,257871,5,10,2,1,2,3,6,2,3,3,7,4,3,1,0,8,2,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1310359,1161,1,GR,1.39,213290,6,12,5,1,2,5,8,2,3,4,8,1,3,0,1,3,2,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3321604,1126,1,GR,1.25,264075,6,12,3,1,2,5,8,1,3,5,8,10,4,0,0,8,2,4,5,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1132795,1133,1,GR,1.39,213290,0,5,2,1,1,6,3,10,4,6,4,10,4,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1307868,1143,1,GR,1.39,213290,0,6,2,1,2,5,5,13,1,5,5,1,2,1,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1306522,1150,2,GR,2.78,648764,6,9,3,1,2,6,6,10,4,5,6,4,3,2,1,8,2,9,8,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1215251,1118,2,DR,1.98,650679,0,4,1,1,2,7,9,11,5,6,3,10,4,0,0,8,4,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1308981,1151,1,GR,1.29,266596,6,9,2,1,2,6,4,2,3,5,4,4,2,0,0,8,2,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,3338962,1116,1,GR,1.25,257871,6,4,1,1,2,7,9,11,5,6,4,10,4,0,1,8,4,2,2,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1106393,1161,2,GR,2.78,648764,0,11,2,1,2,7,9,11,5,6,6,13,1,0,0,8,4,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1143677,1116,1,GR,1.39,213290,0,8,4,1,2,3,6,1,3,3,7,4,2,1,2,2,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1304964,1132,2,GR,2.78,648764,0,12,4,1,2,4,4,2,3,4,4,2,3,1,0,1,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1242826,1156,2,GR,2.78,213290,0,12,2,1,2,5,4,7,3,5,6,2,3,2,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1197582,1145,1,GR,1.39,213290,0,12,2,1,2,5,8,10,4,5,8,2,3,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
13700031680,1121681,1136,1,GR,1.39,213290,0,6,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,NA,NA,PROCTER & GAMBLE,PROCTER & GAMBLE,PUFFS PLUS,0.64,WHITE,FULL SIZE,ALOE VERA & LOTION,2 PLY,TOP OPENING
