PANID,WEEK,UNITS,OUTLET,DOLLARS,IRI_KEY,COLUPC
1145938,1152,2,DR,1.98,8003043,23600026470
1147629,1157,1,DR,0.99,8003043,23600026470
1183541,1122,2,DR,2.72,8003043,23600026470
1186858,1117,1,DR,1.09,8003043,23600026470
1186858,1139,1,DR,0.99,8003043,23600026470
1303792,1119,2,DR,1.98,8003043,23600026470
1303792,1125,2,DR,1.98,8003043,23600026470
1305284,1130,2,DR,1.98,8003043,23600026470
1305284,1130,1,DR,0.99,8003043,23600026470
1311985,1119,1,DR,0.99,8003043,23600026470
1116814,1137,1,DR,0.99,8003059,23600026470
1101626,1137,2,DR,1.98,8003043,23600027710
1108829,1117,1,DR,1.09,8003043,23600027710
1109447,1133,1,DR,1.53,8003043,23600027710
1109447,1139,1,DR,0.99,8003043,23600027710
1110460,1150,1,DR,0.99,8003043,23600027710
1114405,1124,1,DR,1.53,8003043,23600027710
1114405,1144,1,DR,1.53,8003043,23600027710
1114892,1117,1,DR,1.05,8003043,23600027710
1114892,1117,1,DR,1.09,8003043,23600027710
1118208,1150,1,DR,0.99,8003043,23600027710
1121855,1117,1,DR,1.09,8003043,23600027710
1121855,1146,2,DR,1.98,8003043,23600027710
1124578,1119,2,DR,2.18,8003043,23600027710
1128017,1117,1,DR,1.09,8003043,23600027710
1128496,1117,1,DR,1.09,8003043,23600027710
1132761,1146,1,DR,0.99,8003043,23600027710
1137190,1117,6,DR,4.38,8003043,23600027710
1137190,1129,4,DR,3.4,8003043,23600027710
1137190,1131,4,DR,3.4,8003043,23600027710
1185041,1139,1,DR,0.99,8003043,23600027710
1185041,1150,1,DR,0.99,8003043,23600027710
1186775,1134,1,DR,0.99,8003043,23600027710
1186775,1150,1,DR,0.99,8003043,23600027710
1187443,1134,4,DR,4.16,8003043,23600027710
1187443,1139,1,DR,0.99,8003043,23600027710
1187773,1139,1,DR,0.99,8003043,23600027710
1191239,1117,1,DR,1.09,8003043,23600027710
1191239,1125,1,DR,0.99,8003043,23600027710
1191239,1134,1,DR,0.99,8003043,23600027710
1191437,1138,1,DR,0.99,8003043,23600027710
1194837,1144,1,DR,1.53,8003043,23600027710
1196451,1125,2,DR,2.2,8003043,23600027710
1196626,1117,1,DR,1.09,8003043,23600027710
1198127,1117,1,DR,1.09,8003043,23600027710
1198127,1119,2,DR,2.3,8003043,23600027710
1198127,1130,3,DR,3.18,8003043,23600027710
1201046,1139,1,DR,0.99,8003043,23600027710
1206342,1118,1,DR,0.99,8003043,23600027710
1206342,1134,1,DR,0.99,8003043,23600027710
1217091,1134,2,DR,2.2,8003043,23600027710
1219741,1150,3,DR,3.18,8003043,23600027710
1219832,1150,1,DR,0.99,8003043,23600027710
1219832,1150,1,DR,0.99,8003043,23600027710
1219832,1152,1,DR,0.99,8003043,23600027710
1220467,1150,3,DR,2.97,8003043,23600027710
1227017,1134,1,DR,0.99,8003043,23600027710
1228619,1138,2,DR,1.98,8003043,23600027710
1232256,1119,1,DR,0.99,8003043,23600027710
1232256,1138,1,DR,0.99,8003043,23600027710
1232256,1150,1,DR,0.99,8003043,23600027710
1232256,1150,1,DR,0.99,8003043,23600027710
1303990,1150,1,DR,0.99,8003043,23600027710
1303990,1150,1,DR,0.99,8003043,23600027710
1305284,1125,1,DR,0.99,8003043,23600027710
1311308,1129,2,DR,2.74,8003043,23600027710
1311308,1139,1,DR,0.99,8003043,23600027710
1315911,1117,1,DR,1.09,8003043,23600027710
1401927,1117,2,DR,2.3,8003043,23600027710
1406967,1146,1,DR,0.99,8003043,23600027710
1408435,1125,2,DR,2.2,8003043,23600027710
1808709,1117,1,DR,1.09,8003043,23600027710
1808709,1139,1,DR,0.99,8003043,23600027710
1809947,1129,1,DR,1.53,8003043,23600027710
1101238,1115,3,DR,2.97,8003059,23600027710
1120535,1144,3,DR,2.97,8003059,23600027710
1206342,1143,1,DR,0.99,8003059,23600027710
1304840,1130,1,DR,0.99,8003059,23600027710
1307868,1116,2,DR,2.18,8003059,23600027710
1307868,1116,1,DR,1.09,8003059,23600027710
1307868,1139,2,DR,1.98,8003059,23600027710
1105809,1134,1,DR,0.99,8046669,23600027710
1105809,1134,1,DR,0.99,8046669,23600027710
1122242,1139,3,DR,2.97,8046669,23600027710
1123422,1130,4,DR,4.16,8046669,23600027710
1123422,1139,5,DR,5.15,8046669,23600027710
1124792,1129,3,DR,3.18,8046669,23600027710
1137190,1150,6,DR,4.2,8046669,23600027710
1140590,1136,1,DR,1.53,8046669,23600027710
1145599,1139,1,DR,0.99,8046669,23600027710
1180034,1119,1,DR,0.99,8046669,23600027710
1183541,1124,1,DR,0.99,8046669,23600027710
1184069,1119,1,DR,1.09,8046669,23600027710
1189233,1133,1,DR,0.99,8046669,23600027710
1200295,1143,3,DR,3.18,8046669,23600027710
1202127,1139,2,DR,1.98,8046669,23600027710
1220376,1118,3,DR,2.97,8046669,23600027710
1220376,1137,5,DR,5.15,8046669,23600027710
1220376,1137,5,DR,5.15,8046669,23600027710
1220376,1138,4,DR,3.96,8046669,23600027710
1222786,1125,1,DR,0.99,8046669,23600027710
1228619,1137,2,DR,1.98,8046669,23600027710
1304139,1130,2,DR,2.2,8046669,23600027710
1304139,1137,1,DR,0.99,8046669,23600027710
1312983,1124,1,DR,0.99,8046669,23600027710
1312983,1124,1,DR,0.99,8046669,23600027710
1312983,1124,1,DR,0.99,8046669,23600027710
1312983,1134,1,DR,0.99,8046669,23600027710
1312983,1134,1,DR,0.99,8046669,23600027710
1312983,1137,4,DR,4.16,8046669,23600027710
1312983,1139,2,DR,1.98,8046669,23600027710
1312983,1143,3,DR,3.18,8046669,23600027710
1312983,1146,3,DR,3.18,8046669,23600027710
1312983,1150,1,DR,0.99,8046669,23600027710
1312983,1150,2,DR,1.98,8046669,23600027710
1312983,1150,1,DR,0.99,8046669,23600027710
1800409,1152,1,DR,0.99,8046669,23600027710
1805887,1145,3,DR,2.64,8046669,23600027710
1807578,1130,2,DR,2.2,8046669,23600027710
1809632,1152,3,DR,2.97,8046669,23600027710
1132894,1136,1,DR,1.53,642583,23600027710
1132894,1139,1,DR,0.99,642583,23600027710
1132894,1139,1,DR,0.99,642583,23600027710
1132894,1139,1,DR,0.99,642583,23600027710
3114496,1118,1,DR,1.29,651444,23600027710
3130401,1134,2,DR,2.58,651444,23600027710
3303545,1122,1,DR,1.29,651444,23600027710
3317016,1143,2,DR,2,651444,23600027710
3318626,1125,2,DR,1.98,651444,23600027710
3322511,1127,1,DR,1.29,651444,23600027710
3338392,1134,2,DR,2.58,651444,23600027710
1122242,1120,1,DR,1.49,642166,23600027710
1137190,1143,2,DR,2.98,642166,23600027710
1194837,1133,1,DR,0.99,642166,23600027710
1307504,1116,2,DR,2.98,642166,23600027710
1114280,1156,1,DR,1.49,8003042,23600027710
1124610,1119,1,DR,1.49,8003042,23600027710
1126250,1137,1,DR,1.49,8003042,23600027710
1807578,1133,1,DR,0.99,8003042,23600027710
1137026,1117,1,DR,1.49,650679,23600027710
1189910,1128,1,DR,1.49,650679,23600027710
1215251,1134,1,DR,1.49,650679,23600027710
1302802,1116,2,DR,2.98,650679,23600027710
1196626,1133,2,DR,1.98,8000583,23600027710
1207530,1136,3,DR,2.97,8000583,23600027710
1309815,1137,2,DR,1.98,8000583,23600027710
3335075,1124,1,DR,1,1091828,23600027710
1101626,1119,1,DR,0.99,8003043,23600027790
1114405,1134,2,DR,1.98,8003043,23600027790
1122242,1130,1,DR,0.99,8003043,23600027790
1128017,1117,1,DR,1.09,8003043,23600027790
1128496,1125,1,DR,0.99,8003043,23600027790
1128496,1130,1,DR,0.99,8003043,23600027790
1130013,1119,1,DR,0.99,8003043,23600027790
1131383,1139,4,DR,3.96,8003043,23600027790
1181677,1137,3,DR,3.18,8003043,23600027790
1182881,1117,1,DR,1.09,8003043,23600027790
1186858,1137,1,DR,0.99,8003043,23600027790
1190660,1117,1,DR,1.09,8003043,23600027790
1191239,1117,1,DR,1.09,8003043,23600027790
1191239,1125,2,DR,2.18,8003043,23600027790
1191239,1129,2,DR,2.18,8003043,23600027790
1191239,1138,2,DR,2.18,8003043,23600027790
1191239,1139,2,DR,2.18,8003043,23600027790
1196451,1125,1,DR,0.99,8003043,23600027790
1198077,1130,2,DR,2.18,8003043,23600027790
1217091,1130,1,DR,0.99,8003043,23600027790
1220426,1134,2,DR,2.18,8003043,23600027790
1220467,1138,2,DR,1.98,8003043,23600027790
1230268,1117,1,DR,1.09,8003043,23600027790
1232256,1117,1,DR,1.09,8003043,23600027790
1232256,1125,2,DR,1.98,8003043,23600027790
1232256,1125,1,DR,0.99,8003043,23600027790
1232256,1130,1,DR,0.99,8003043,23600027790
1303792,1119,1,DR,0.99,8003043,23600027790
1303792,1125,2,DR,1.98,8003043,23600027790
1305482,1130,2,DR,1.98,8003043,23600027790
1306530,1116,1,DR,1.53,8003043,23600027790
1306530,1136,2,DR,3.06,8003043,23600027790
1311308,1125,1,DR,0.99,8003043,23600027790
1312983,1119,1,DR,0.99,8003043,23600027790
1312983,1119,1,DR,0.99,8003043,23600027790
1312983,1119,1,DR,0.99,8003043,23600027790
1408591,1125,3,DR,2.97,8003043,23600027790
1408591,1134,4,DR,4.16,8003043,23600027790
1809269,1130,1,DR,0.99,8003043,23600027790
1100164,1133,4,DR,3.96,8003059,23600027790
1107920,1138,5,DR,4.95,8003059,23600027790
1130260,1116,2,DR,2.18,8003059,23600027790
1141200,1129,2,DR,2.18,8003059,23600027790
1244582,1119,1,DR,0.99,8003059,23600027790
1307868,1129,2,DR,1.98,8003059,23600027790
1311985,1137,1,DR,0.99,8003059,23600027790
1405381,1139,1,DR,0.99,8003059,23600027790
1802348,1117,1,DR,1.09,8003059,23600027790
1103234,1119,2,DR,1.98,8046669,23600027790
1116590,1137,2,DR,2.18,8046669,23600027790
1124792,1130,4,DR,4.16,8046669,23600027790
1145441,1139,1,DR,0.99,8046669,23600027790
1145599,1133,1,DR,0.99,8046669,23600027790
1145599,1136,1,DR,0.99,8046669,23600027790
1185934,1134,2,DR,1.98,8046669,23600027790
1189233,1124,2,DR,1.98,8046669,23600027790
1189233,1124,1,DR,0.99,8046669,23600027790
1199455,1130,3,DR,3.18,8046669,23600027790
1200295,1117,1,DR,1.09,8046669,23600027790
1204776,1117,1,DR,1.09,8046669,23600027790
1212340,1139,3,DR,2.97,8046669,23600027790
1220376,1138,1,DR,0.99,8046669,23600027790
1222786,1125,1,DR,0.99,8046669,23600027790
1223248,1130,2,DR,2.18,8046669,23600027790
1229799,1130,2,DR,1.98,8046669,23600027790
1315515,1119,1,DR,0.99,8046669,23600027790
1807578,1117,1,DR,1.09,8046669,23600027790
1807578,1137,2,DR,2.18,8046669,23600027790
3106013,1133,1,DR,1.29,651444,23600027790
3112151,1134,1,DR,1.29,651444,23600027790
3127159,1134,2,DR,2.58,651444,23600027790
3327015,1134,2,DR,2.58,651444,23600027790
3349761,1125,2,DR,1.98,651444,23600027790
3370189,1142,1,DR,1,651444,23600027790
3814327,1134,1,DR,1.29,651444,23600027790
1249342,1133,3,DR,2.97,642166,23600027790
1117697,1137,1,DR,0.99,8003042,23600027790
1189233,1137,2,DR,1.98,8003042,23600027790
1202218,1137,2,DR,1.98,8003042,23600027790
1199737,1154,1,DR,1.49,650679,23600027790
1220467,1146,1,DR,1.49,650679,23600027790
1116590,1133,2,DR,2.98,8003043,23600029600
1219832,1121,1,DR,1.5,8003043,23600029600
1306829,1120,4,DR,5.96,8003059,23600029600
1131102,1116,1,DR,1.99,8046669,23600029600
3315820,1138,1,DR,2.29,651444,23600030210
3315820,1163,1,DR,2.29,651444,23600030210
3320507,1153,1,DR,1.99,651444,23600030210
3374785,1134,1,DR,2.29,651444,23600030210
3833525,1154,1,DR,1.99,651444,23600030210
1131102,1130,1,DR,1.5,8000583,23600030210
3835967,1163,1,DR,2.29,1091828,23600030210
1108043,1114,1,DR,3.79,8003043,23700033566
1108043,1120,2,DR,8.64,8003043,23700033566
1110437,1114,1,DR,3.79,8003043,23700033566
1118208,1161,2,DR,9.34,8003043,23700033566
1120261,1165,1,DR,2.99,8003043,23700033566
1201830,1114,1,DR,3.79,8003043,23700033566
1206797,1114,1,DR,3.79,8003043,23700033566
1215251,1114,1,DR,3.79,8003043,23700033566
1104257,1120,1,DR,3.29,8003059,23700033566
1124727,1138,3,DR,13.32,8003059,23700033566
1200436,1138,2,DR,9.34,8003059,23700033566
1405381,1114,1,DR,3.79,8003059,23700033566
1127399,1114,1,DR,3.79,8046669,23700033566
1132738,1120,2,DR,6.58,8046669,23700033566
1195156,1165,1,DR,2.99,8046669,23700033566
1219295,1165,2,DR,8.34,8046669,23700033566
1223677,1120,1,DR,3.29,8046669,23700033566
1223677,1161,2,DR,9.34,8046669,23700033566
1134114,1114,1,DR,3.81,642583,23700033566
3341081,1150,1,DR,3.99,651444,23700033566
3393306,1150,1,DR,3.99,651444,23700033566
1100164,1146,1,DR,3.99,642166,23700033566
1181677,1145,1,DR,3.99,642166,23700033566
1310698,1146,1,DR,3.99,642166,23700033566
1313403,1145,1,DR,3.99,642166,23700033566
1806885,1145,1,DR,3.99,642166,23700033566
1128090,1145,1,DR,3.99,8003042,23700033566
1132738,1150,1,DR,3.99,8003042,23700033566
1198606,1149,1,DR,3.99,8003042,23700033566
1400614,1149,1,DR,3.99,8003042,23700033566
1191098,1149,1,DR,3.99,650679,23700033566
1132712,1158,1,DR,3.99,8000583,23700033566
1401877,1158,1,DR,2.09,8003042,23700062172
1118208,1144,2,DR,2.98,8003043,23700062262
1130963,1148,4,DR,6.08,8003043,23700062262
1132746,1147,2,DR,2.98,8003043,23700062262
1133207,1121,2,DR,3.58,8003043,23700062262
1133363,1151,1,DR,1.5,8003043,23700062262
1133488,1164,2,DR,3.7,8003043,23700062262
1142547,1130,3,DR,5.97,8003043,23700062262
1144444,1147,1,DR,1.49,8003043,23700062262
1145938,1130,2,DR,2.48,8003043,23700062262
1145938,1147,1,DR,1.59,8003043,23700062262
1145938,1147,2,DR,2.98,8003043,23700062262
1182881,1162,3,DR,4.56,8003043,23700062262
1185041,1141,2,DR,2.98,8003043,23700062262
1222703,1154,2,DR,2.98,8003043,23700062262
1223677,1145,2,DR,2.98,8003043,23700062262
1223677,1147,2,DR,2.98,8003043,23700062262
1230201,1117,1,DR,1.99,8003043,23700062262
1230201,1125,1,DR,1.99,8003043,23700062262
1230201,1141,2,DR,2.98,8003043,23700062262
1230201,1145,1,DR,1.5,8003043,23700062262
1230201,1151,2,DR,2.98,8003043,23700062262
1230201,1154,1,DR,1.5,8003043,23700062262
1230201,1157,1,DR,1.85,8003043,23700062262
1230201,1159,1,DR,1.85,8003043,23700062262
1230201,1163,2,DR,2.98,8003043,23700062262
1245696,1154,2,DR,2.98,8003043,23700062262
1304717,1163,2,DR,3.08,8003043,23700062262
1308643,1141,2,DR,2.98,8003043,23700062262
1309815,1131,1,DR,1.24,8003043,23700062262
1309815,1162,2,DR,2.98,8003043,23700062262
1130963,1145,3,DR,4.47,8003059,23700062262
1130963,1147,3,DR,4.47,8003059,23700062262
1182873,1144,2,DR,3.08,8003059,23700062262
1308627,1141,1,DR,1.5,8003059,23700062262
1308627,1141,1,DR,1.49,8003059,23700062262
1809418,1131,3,DR,3.72,8003059,23700062262
1809418,1131,1,DR,1.24,8003059,23700062262
1127399,1163,1,DR,1.49,8046669,23700062262
1128561,1156,2,DR,3.44,8046669,23700062262
1140251,1163,2,DR,3.08,8046669,23700062262
1140756,1141,1,DR,1.25,8046669,23700062262
1140756,1141,1,DR,1.24,8046669,23700062262
1140756,1154,1,DR,1.5,8046669,23700062262
1140756,1154,2,DR,3,8046669,23700062262
1140756,1154,1,DR,1.49,8046669,23700062262
1140756,1154,1,DR,1.49,8046669,23700062262
1140756,1154,1,DR,1.49,8046669,23700062262
1145599,1154,3,DR,4.56,8046669,23700062262
1223677,1151,2,DR,2.98,8046669,23700062262
1245068,1155,2,DR,3.7,8046669,23700062262
1309815,1136,1,DR,1.99,8046669,23700062262
1800409,1127,2,DR,3.58,8046669,23700062262
3107359,1119,1,DR,1.79,651444,23700062262
3314328,1120,1,DR,1.79,651444,23700062262
3335075,1147,1,DR,1.5,651444,23700062262
3339697,1142,1,DR,1.79,651444,23700062262
3377341,1120,1,DR,1.79,651444,23700062262
3812131,1117,1,DR,1.79,651444,23700062262
1201103,1159,2,DR,3.78,642166,23700062262
1313403,1129,1,DR,1.5,642166,23700062262
1124099,1129,1,DR,1.5,8003042,23700062262
1128736,1120,1,DR,1.99,8003042,23700062262
1198796,1129,2,DR,3,8003042,23700062262
1213199,1162,1,DR,1.89,8003042,23700062262
1804864,1146,1,DR,1.89,8003042,23700062262
1188805,1164,2,DR,3.78,650679,23700062262
1201715,1162,1,DR,1.89,650679,23700062262
1311852,1165,1,DR,1.89,650679,23700062262
1131102,1130,1,DR,1.99,8000583,23700062262
1181602,1148,1,DR,1.89,8000583,23700062262
1181602,1161,1,DR,1.89,8000583,23700062262
1196758,1144,1,DR,1.89,8000583,23700062262
1222141,1119,2,DR,3.98,8000583,23700062262
1226670,1120,1,DR,1.99,8000583,23700062262
1226670,1120,1,DR,1.99,8000583,23700062262
1315234,1121,1,DR,1.99,8000583,23700062262
1405415,1134,1,DR,1.99,8000583,23700062262
3835967,1159,1,DR,1.79,1091828,23700062262
1307496,1131,1,DR,1.99,662928,23700062262
1307496,1131,1,DR,1.99,662928,23700062262
1116210,1114,1,DR,3.79,8003043,23700062960
1116590,1161,2,DR,8.98,8003043,23700062960
1127969,1165,2,DR,7.98,8003043,23700062960
1130963,1123,1,DR,3.49,8003043,23700062960
1185041,1161,2,DR,7.98,8003043,23700062960
1309815,1114,2,DR,7.58,8003043,23700062960
1805853,1161,3,DR,12.96,8003043,23700062960
1130963,1123,2,DR,8.48,8003059,23700062960
1248740,1114,1,DR,3.79,8003059,23700062960
1308627,1120,1,DR,3.29,8003059,23700062960
1308627,1120,1,DR,3.29,8003059,23700062960
1308627,1161,2,DR,8.98,8003059,23700062960
1316240,1114,1,DR,3.79,8003059,23700062960
1809749,1114,1,DR,3.79,8003059,23700062960
1140756,1114,1,DR,3.79,8046669,23700062960
1140756,1114,1,DR,3.79,8046669,23700062960
1213983,1161,1,DR,3.99,8046669,23700062960
1223677,1138,1,DR,3.99,8046669,23700062960
1100164,1139,1,DR,0.99,8003043,33600024480
1100503,1119,2,DR,1.98,8003043,33600024480
1101626,1117,1,DR,1.09,8003043,33600024480
1101626,1119,1,DR,0.99,8003043,33600024480
1106229,1139,2,DR,1.98,8003043,33600024480
1122713,1117,1,DR,1.09,8003043,33600024480
1124578,1119,1,DR,1.09,8003043,33600024480
1126615,1146,1,DR,0.99,8003043,33600024480
1186858,1129,1,DR,0.99,8003043,33600024480
1186858,1137,1,DR,0.99,8003043,33600024480
1190660,1119,1,DR,0.99,8003043,33600024480
1191403,1134,1,DR,0.99,8003043,33600024480
1219832,1137,1,DR,0.99,8003043,33600024480
1220426,1137,1,DR,0.99,8003043,33600024480
1224428,1117,1,DR,1.09,8003043,33600024480
1232256,1117,1,DR,1.09,8003043,33600024480
1232256,1117,2,DR,2.18,8003043,33600024480
1232256,1117,1,DR,1.09,8003043,33600024480
1232256,1117,1,DR,1.09,8003043,33600024480
1232256,1137,2,DR,1.98,8003043,33600024480
1232256,1138,1,DR,0.99,8003043,33600024480
1247122,1152,1,DR,0.99,8003043,33600024480
1301978,1139,1,DR,0.99,8003043,33600024480
1305367,1130,4,DR,3.96,8003043,33600024480
1313908,1130,1,DR,0.99,8003043,33600024480
1307868,1136,1,DR,0.99,8003059,33600024480
1311985,1137,2,DR,1.98,8003059,33600024480
1124792,1129,1,DR,0.99,8046669,33600024480
1132837,1119,3,DR,3.15,8046669,33600024480
1222786,1125,1,DR,0.99,8046669,33600024480
1222786,1130,2,DR,1.98,8046669,33600024480
1315515,1119,1,DR,0.99,8046669,33600024480
3115857,1134,1,DR,1.29,651444,33600024480
3115857,1134,1,DR,1.29,651444,33600024480
3115857,1134,1,DR,1.29,651444,33600024480
3130401,1134,1,DR,1.29,651444,33600024480
3309476,1125,3,DR,2.97,651444,33600024480
3347096,1125,3,DR,2.97,651444,33600024480
3352823,1125,1,DR,0.99,651444,33600024480
3363762,1134,1,DR,1.29,651444,33600024480
3841684,1125,2,DR,1.98,651444,33600024480
3841684,1134,3,DR,3.87,651444,33600024480
1127969,1132,1,DR,0.99,642166,33600024480
1194837,1133,1,DR,0.99,642166,33600024480
1201020,1116,1,DR,1.49,642166,33600024480
1315556,1145,1,DR,1.49,642166,33600024480
1315556,1150,1,DR,1.49,642166,33600024480
1809814,1123,1,DR,1.49,642166,33600024480
1124073,1133,8,DR,7.92,8003042,33600024480
1196220,1143,1,DR,1.49,8003042,33600024480
1305698,1120,1,DR,1.49,8003042,33600024480
1141168,1133,2,DR,1.98,650679,33600024480
1218206,1133,1,DR,0.99,650679,33600024480
1315556,1123,2,DR,2.98,650679,33600024480
1800664,1133,4,DR,3.96,650679,33600024480
1128736,1151,1,DR,1.49,8000583,33600024480
1244939,1133,1,DR,0.99,8000583,33600024480
1811794,1121,1,DR,1.49,8000583,33600024480
1118208,1128,3,DR,4.47,8003043,33600028510
1120261,1121,2,DR,3.28,8003043,33600028510
1137190,1131,3,DR,5.76,8003043,33600028510
1400739,1165,2,DR,3.78,8003043,33600028510
1811794,1121,5,DR,7.45,8003043,33600028510
1134114,1128,2,DR,3,8003059,33600028510
1134114,1128,1,DR,1.49,8003059,33600028510
1134114,1128,1,DR,1.49,8003059,33600028510
1306829,1130,3,DR,3.78,8003059,33600028510
1220376,1127,5,DR,7.75,8046669,33600028510
3106013,1116,2,DR,3,651444,33600028510
3310433,1116,2,DR,3,651444,33600028510
3311720,1116,2,DR,3,651444,33600028510
3312124,1116,2,DR,3,651444,33600028510
3315820,1138,2,DR,3,651444,33600028510
3325852,1137,1,DR,1.89,651444,33600028510
3330241,1116,2,DR,3,651444,33600028510
3339374,1116,2,DR,3,651444,33600028510
3376590,1116,1,DR,1.5,651444,33600028510
3376590,1116,1,DR,1.5,651444,33600028510
3814327,1114,1,DR,1.89,651444,33600028510
3831297,1116,2,DR,3,651444,33600028510
3345017,1125,1,DR,1.89,8029341,33600028510
1127969,1130,2,DR,3.98,642166,33600028510
1212878,1123,1,DR,1.99,642166,33600028510
1245696,1119,1,DR,1.99,642166,33600028510
1245696,1123,1,DR,1.99,642166,33600028510
1313403,1132,2,DR,3,642166,33600028510
1108670,1144,1,DR,1.99,8003042,33600028510
1108670,1148,3,DR,4.02,8003042,33600028510
1108670,1149,3,DR,4.02,8003042,33600028510
1108670,1149,3,DR,4.02,8003042,33600028510
1180034,1132,1,DR,1.5,8003042,33600028510
1220376,1132,4,DR,6,8003042,33600028510
1220376,1142,4,DR,6,8003042,33600028510
1245068,1132,2,DR,3,8003042,33600028510
1318444,1121,1,DR,1.99,8003042,33600028510
1215251,1124,1,DR,1.99,650679,33600028510
